"Date Time","Date Time(RAW)","free","free(RAW)","shared","shared(RAW)","buff/cache","buff/cache(RAW)","available","available(RAW)","used","used(RAW)","buffers","buffers(RAW)","cached","cached(RAW)","Available","Available(RAW)","Coverage","Coverage(RAW)"
"4/19/2020 7:10:37 AM","43940.0073739468","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11070 MB","11070.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:11:37 AM","43940.0080684375","8040 MB","8040.0000","19 MB","19.0000","3249 MB","3249.0000","11071 MB","11071.0000","617 MB","617.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:12:37 AM","43940.0087623495","8039 MB","8039.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:13:37 AM","43940.0094573727","8039 MB","8039.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:14:37 AM","43940.0101516551","8039 MB","8039.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:15:37 AM","43940.0108460995","8039 MB","8039.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:16:37 AM","43940.0115400579","8039 MB","8039.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:17:37 AM","43940.0122351042","8039 MB","8039.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:18:37 AM","43940.0129295602","8041 MB","8041.0000","19 MB","19.0000","3250 MB","3250.0000","11071 MB","11071.0000","616 MB","616.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:19:37 AM","43940.0136239005","8040 MB","8040.0000","19 MB","19.0000","3250 MB","3250.0000","11070 MB","11070.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:20:37 AM","43940.0143178009","8039 MB","8039.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:21:37 AM","43940.0150128704","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:22:37 AM","43940.0157072338","8039 MB","8039.0000","19 MB","19.0000","3250 MB","3250.0000","11070 MB","11070.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:23:37 AM","43940.0164018634","8039 MB","8039.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:24:37 AM","43940.0170960648","8039 MB","8039.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:25:37 AM","43940.0177903704","8039 MB","8039.0000","19 MB","19.0000","3250 MB","3250.0000","11070 MB","11070.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:26:37 AM","43940.0184845602","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11070 MB","11070.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:27:37 AM","43940.0191790278","8039 MB","8039.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:28:37 AM","43940.0198738310","8039 MB","8039.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:29:37 AM","43940.0205683449","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:30:37 AM","43940.0212628241","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11070 MB","11070.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:31:37 AM","43940.0219571991","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:32:37 AM","43940.0226512731","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11070 MB","11070.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:33:37 AM","43940.0233457523","8039 MB","8039.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:34:37 AM","43940.0240406597","8039 MB","8039.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:35:37 AM","43940.0247351389","8039 MB","8039.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:36:37 AM","43940.0254289815","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:37:37 AM","43940.0261240509","8039 MB","8039.0000","19 MB","19.0000","3250 MB","3250.0000","11070 MB","11070.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:38:37 AM","43940.0268185301","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:39:37 AM","43940.0275128241","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:40:37 AM","43940.0282070486","8039 MB","8039.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:41:37 AM","43940.0289018171","8039 MB","8039.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:42:37 AM","43940.0295956250","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","620 MB","620.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:43:37 AM","43940.0302907292","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:44:37 AM","43940.0309851852","8037 MB","8037.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:45:37 AM","43940.0316795602","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:46:37 AM","43940.0323734259","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:47:37 AM","43940.0330678588","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","620 MB","620.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:48:37 AM","43940.0337626736","8037 MB","8037.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","620 MB","620.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:49:37 AM","43940.0344572222","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","620 MB","620.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:50:37 AM","43940.0351517014","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","620 MB","620.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:51:37 AM","43940.0358461458","8039 MB","8039.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:52:37 AM","43940.0365407060","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:53:37 AM","43940.0372348727","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:54:37 AM","43940.0379295833","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:55:37 AM","43940.0386238426","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:56:37 AM","43940.0393184259","8037 MB","8037.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:57:37 AM","43940.0400124421","8037 MB","8037.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","620 MB","620.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:58:37 AM","43940.0407073495","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 7:59:37 AM","43940.0414017130","8037 MB","8037.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","620 MB","620.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:00:37 AM","43940.0420961806","8037 MB","8037.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:01:37 AM","43940.0427907176","8037 MB","8037.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","620 MB","620.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:02:37 AM","43940.0434847222","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","620 MB","620.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:03:37 AM","43940.0441795023","8037 MB","8037.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","620 MB","620.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:04:37 AM","43940.0448739931","8036 MB","8036.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","620 MB","620.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:05:37 AM","43940.0455684259","8037 MB","8037.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:06:37 AM","43940.0462623148","8037 MB","8037.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","620 MB","620.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:07:37 AM","43940.0469573380","8037 MB","8037.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","620 MB","620.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:08:37 AM","43940.0476518866","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:09:37 AM","43940.0483461458","8037 MB","8037.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:10:37 AM","43940.0490406366","8036 MB","8036.0000","19 MB","19.0000","3250 MB","3250.0000","11067 MB","11067.0000","620 MB","620.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:11:37 AM","43940.0497350926","8037 MB","8037.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","620 MB","620.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:12:37 AM","43940.0504295833","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:13:37 AM","43940.0511240046","8037 MB","8037.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:14:37 AM","43940.0518183565","8037 MB","8037.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","620 MB","620.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:15:37 AM","43940.0525127083","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:16:37 AM","43940.0532073611","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:17:37 AM","43940.0539018171","8039 MB","8039.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:18:37 AM","43940.0545961921","8037 MB","8037.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:19:37 AM","43940.0552905787","8037 MB","8037.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:20:37 AM","43940.0559850463","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:21:37 AM","43940.0566789120","8037 MB","8037.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","620 MB","620.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:22:37 AM","43940.0573734144","8037 MB","8037.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:23:37 AM","43940.0580686227","8036 MB","8036.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","620 MB","620.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:24:37 AM","43940.0587628819","8037 MB","8037.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:25:37 AM","43940.0594571991","8037 MB","8037.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:26:37 AM","43940.0601516319","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:27:37 AM","43940.0608463310","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:28:37 AM","43940.0615406713","8037 MB","8037.0000","19 MB","19.0000","3251 MB","3251.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:29:37 AM","43940.0622350463","8037 MB","8037.0000","19 MB","19.0000","3251 MB","3251.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:30:37 AM","43940.0629294676","8037 MB","8037.0000","19 MB","19.0000","3251 MB","3251.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:31:37 AM","43940.0636234607","8038 MB","8038.0000","19 MB","19.0000","3251 MB","3251.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:32:37 AM","43940.0643178704","8038 MB","8038.0000","19 MB","19.0000","3251 MB","3251.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:33:37 AM","43940.0650128704","8037 MB","8037.0000","19 MB","19.0000","3251 MB","3251.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:34:37 AM","43940.0657073032","8037 MB","8037.0000","19 MB","19.0000","3251 MB","3251.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:35:37 AM","43940.0664017477","8038 MB","8038.0000","19 MB","19.0000","3251 MB","3251.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:36:37 AM","43940.0670955903","8038 MB","8038.0000","19 MB","19.0000","3251 MB","3251.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:37:37 AM","43940.0677905324","8037 MB","8037.0000","19 MB","19.0000","3251 MB","3251.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:38:37 AM","43940.0684849190","8037 MB","8037.0000","19 MB","19.0000","3251 MB","3251.0000","11067 MB","11067.0000","620 MB","620.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:39:37 AM","43940.0691793518","8038 MB","8038.0000","19 MB","19.0000","3251 MB","3251.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:40:37 AM","43940.0698739005","8038 MB","8038.0000","19 MB","19.0000","3250 MB","3250.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:41:37 AM","43940.0705683565","8038 MB","8038.0000","19 MB","19.0000","3251 MB","3251.0000","11069 MB","11069.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:42:37 AM","43940.0712628819","8038 MB","8038.0000","19 MB","19.0000","3251 MB","3251.0000","11069 MB","11069.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:43:37 AM","43940.0719572801","8038 MB","8038.0000","19 MB","19.0000","3251 MB","3251.0000","11070 MB","11070.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:44:37 AM","43940.0726518056","8037 MB","8037.0000","19 MB","19.0000","3251 MB","3251.0000","11068 MB","11068.0000","619 MB","619.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:45:37 AM","43940.0733461458","8039 MB","8039.0000","19 MB","19.0000","3251 MB","3251.0000","11069 MB","11069.0000","618 MB","618.0000","","","","","","","100 %","0000010000"
"4/19/2020 8:46:37 AM","43940.0740405787","8037 MB","8037.0000","19 MB","19.0000","3251 MB","3251.0000","11068 MB","11068.0000","620 MB","620.0000","","","","","","","100 %","0000010000"
