"Date Time","Date Time(RAW)","%idle","%idle(RAW)","%user","%user(RAW)","%system","%system(RAW)","%iowait","%iowait(RAW)","%used","%used(RAW)","Coverage","Coverage(RAW)"
"4/25/2020 5:15:32 AM","43945.9274544792","99.25 %","99.2500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.75 %","0.7500","100 %","0000010000"
"4/25/2020 5:16:32 AM","43945.9281490741","99.2 %","99.2000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.8 %","0.8000","100 %","0000010000"
"4/25/2020 5:17:32 AM","43945.9288436343","99.4 %","99.4000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.6 %","0.6000","100 %","0000010000"
"4/25/2020 5:18:32 AM","43945.9295381597","99.25 %","99.2500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.75 %","0.7500","100 %","0000010000"
"4/25/2020 5:19:32 AM","43945.9302324074","99.44 %","99.4400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.56 %","0.5600","100 %","0000010000"
"4/25/2020 5:20:32 AM","43945.9309266898","99.14 %","99.1400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.86 %","0.8600","100 %","0000010000"
"4/25/2020 5:21:32 AM","43945.9316211690","99.07 %","99.0700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.93 %","0.9300","100 %","0000010000"
"4/25/2020 5:22:32 AM","43945.9323166435","99.26 %","99.2600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.74 %","0.7400","100 %","0000010000"
"4/25/2020 5:23:32 AM","43945.9330103241","99.43 %","99.4300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.57 %","0.5700","100 %","0000010000"
"4/25/2020 5:24:32 AM","43945.9337046296","99.43 %","99.4300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.57 %","0.5700","100 %","0000010000"
"4/25/2020 5:25:32 AM","43945.9343990394","99.2 %","99.2000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.8 %","0.8000","100 %","0000010000"
"4/25/2020 5:26:32 AM","43945.9350933681","99.24 %","99.2400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.76 %","0.7600","100 %","0000010000"
"4/25/2020 5:27:32 AM","43945.9357880671","99.4 %","99.4000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.6 %","0.6000","100 %","0000010000"
"4/25/2020 5:28:32 AM","43945.9364825347","99.25 %","99.2500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.75 %","0.7500","100 %","0000010000"
"4/25/2020 5:29:32 AM","43945.9371767593","99.42 %","99.4200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.58 %","0.5800","100 %","0000010000"
"4/25/2020 5:30:32 AM","43945.9378711921","99.25 %","99.2500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.75 %","0.7500","100 %","0000010000"
"4/25/2020 5:31:32 AM","43945.9385655440","99.21 %","99.2100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.79 %","0.7900","100 %","0000010000"
"4/25/2020 5:32:32 AM","43945.9392602546","99.42 %","99.4200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.58 %","0.5800","100 %","0000010000"
"4/25/2020 5:33:32 AM","43945.9399547917","99.42 %","99.4200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.58 %","0.5800","100 %","0000010000"
"4/25/2020 5:34:32 AM","43945.9406498495","99.42 %","99.4200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.58 %","0.5800","100 %","0000010000"
"4/25/2020 5:35:32 AM","43945.9413434143","99.14 %","99.1400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.86 %","0.8600","100 %","0000010000"
"4/25/2020 5:36:32 AM","43945.9420379051","99.17 %","99.1700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.83 %","0.8300","100 %","0000010000"
"4/25/2020 5:37:32 AM","43945.9427324421","99.39 %","99.3900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.61 %","0.6100","100 %","0000010000"
"4/25/2020 5:38:32 AM","43945.9434270486","99.23 %","99.2300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.77 %","0.7700","100 %","0000010000"
"4/25/2020 5:39:32 AM","43945.9441212384","99.38 %","99.3800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.62 %","0.6200","100 %","0000010000"
"4/25/2020 5:40:32 AM","43945.9448156366","99.22 %","99.2200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.78 %","0.7800","100 %","0000010000"
"4/25/2020 5:41:32 AM","43945.9455099653","99.2 %","99.2000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.8 %","0.8000","100 %","0000010000"
"4/25/2020 5:42:32 AM","43945.9462046991","99.39 %","99.3900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.61 %","0.6100","100 %","0000010000"
"4/25/2020 5:43:32 AM","43945.9468990394","99.42 %","99.4200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.58 %","0.5800","100 %","0000010000"
"4/25/2020 5:44:32 AM","43945.9475938310","99.41 %","99.4100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.59 %","0.5900","100 %","0000010000"
"4/25/2020 5:45:27 AM","43945.9482314815","99.23 %","99.2300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.77 %","0.7700","100 %","0000010000"
"4/25/2020 5:46:32 AM","43945.9489829051","99.22 %","99.2200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.78 %","0.7800","100 %","0000010000"
"4/25/2020 5:47:32 AM","43945.9496768403","99.41 %","99.4100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.59 %","0.5900","100 %","0000010000"
"4/25/2020 5:48:32 AM","43945.9503714583","99.25 %","99.2500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.75 %","0.7500","100 %","0000010000"
"4/25/2020 5:49:32 AM","43945.9510657060","99.38 %","99.3800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.62 %","0.6200","100 %","0000010000"
"4/25/2020 5:50:32 AM","43945.9517600926","99.17 %","99.1700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.83 %","0.8300","100 %","0000010000"
"4/25/2020 5:51:32 AM","43945.9524545023","99.15 %","99.1500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.85 %","0.8500","100 %","0000010000"
"4/25/2020 5:52:32 AM","43945.9531491204","99.33 %","99.3300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.67 %","0.6700","100 %","0000010000"
"4/25/2020 5:53:32 AM","43945.9538436921","99.42 %","99.4200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.58 %","0.5800","100 %","0000010000"
"4/25/2020 5:54:32 AM","43945.9545378819","99.41 %","99.4100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.59 %","0.5900","100 %","0000010000"
"4/25/2020 5:55:32 AM","43945.9552322454","99.19 %","99.1900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.81 %","0.8100","100 %","0000010000"
"4/25/2020 5:56:32 AM","43945.9559268287","99.22 %","99.2200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.78 %","0.7800","100 %","0000010000"
"4/25/2020 5:57:32 AM","43945.9566213310","99.26 %","99.2600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.74 %","0.7400","100 %","0000010000"
"4/25/2020 5:58:32 AM","43945.9573157523","99.43 %","99.4300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.57 %","0.5700","100 %","0000010000"
"4/25/2020 5:59:32 AM","43945.9580101852","99.42 %","99.4200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.58 %","0.5800","100 %","0000010000"
"4/25/2020 6:00:32 AM","43945.9587045602","99.15 %","99.1500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.85 %","0.8500","100 %","0000010000"
"4/25/2020 6:01:32 AM","43945.9593989352","99.18 %","99.1800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.82 %","0.8200","100 %","0000010000"
"4/25/2020 6:02:27 AM","43945.9600369907","99.38 %","99.3800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.62 %","0.6200","100 %","0000010000"
"4/25/2020 6:03:32 AM","43945.9607881944","99.38 %","99.3800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.62 %","0.6200","100 %","0000010000"
"4/25/2020 6:04:32 AM","43945.9614823843","99.42 %","99.4200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.58 %","0.5800","100 %","0000010000"
"4/25/2020 6:05:32 AM","43945.9621766319","99.13 %","99.1300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.87 %","0.8700","100 %","0000010000"
"4/25/2020 6:06:32 AM","43945.9628713426","99.21 %","99.2100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.79 %","0.7900","100 %","0000010000"
"4/25/2020 6:07:32 AM","43945.9635659722","99.21 %","99.2100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.79 %","0.7900","100 %","0000010000"
"4/25/2020 6:08:32 AM","43945.9642602083","99.39 %","99.3900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.61 %","0.6100","100 %","0000010000"
"4/25/2020 6:09:32 AM","43945.9649545255","99.39 %","99.3900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.61 %","0.6100","100 %","0000010000"
"4/25/2020 6:10:32 AM","43945.9656492361","99.21 %","99.2100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.79 %","0.7900","100 %","0000010000"
"4/25/2020 6:11:27 AM","43945.9662871875","99.19 %","99.1900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.81 %","0.8100","100 %","0000010000"
"4/25/2020 6:12:32 AM","43945.9670379514","99.38 %","99.3800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.62 %","0.6200","100 %","0000010000"
"4/25/2020 6:13:32 AM","43945.9677325347","99.37 %","99.3700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.63 %","0.6300","100 %","0000010000"
"4/25/2020 6:14:32 AM","43945.9684268634","99.36 %","99.3600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.64 %","0.6400","100 %","0000010000"
"4/25/2020 6:15:32 AM","43945.9691210995","99.2 %","99.2000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.8 %","0.8000","100 %","0000010000"
"4/25/2020 6:16:32 AM","43945.9698156713","99.07 %","99.0700","0 %","0.0000","0.02 %","0.0200","0 %","0.0000","0.93 %","0.9300","100 %","0000010000"
"4/25/2020 6:17:32 AM","43945.9705102662","99.37 %","99.3700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.63 %","0.6300","100 %","0000010000"
"4/25/2020 6:18:32 AM","43945.9712047106","99.42 %","99.4200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.58 %","0.5800","100 %","0000010000"
"4/25/2020 6:19:32 AM","43945.9718989699","99.36 %","99.3600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.64 %","0.6400","100 %","0000010000"
"4/25/2020 6:20:32 AM","43945.9725935069","99.12 %","99.1200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.88 %","0.8800","100 %","0000010000"
"4/25/2020 6:21:32 AM","43945.9732878704","99.22 %","99.2200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.78 %","0.7800","100 %","0000010000"
"4/25/2020 6:22:32 AM","43945.9739825694","99.4 %","99.4000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.6 %","0.6000","100 %","0000010000"
"4/25/2020 6:23:32 AM","43945.9746767824","99.39 %","99.3900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.61 %","0.6100","100 %","0000010000"
"4/25/2020 6:24:32 AM","43945.9753712731","99.4 %","99.4000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.6 %","0.6000","100 %","0000010000"
"4/25/2020 6:25:32 AM","43945.9760656366","99.09 %","99.0900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.91 %","0.9100","100 %","0000010000"
"4/25/2020 6:26:32 AM","43945.9767601157","99.19 %","99.1900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.81 %","0.8100","100 %","0000010000"
"4/25/2020 6:27:32 AM","43945.9774547106","99.35 %","99.3500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.65 %","0.6500","100 %","0000010000"
"4/25/2020 6:28:32 AM","43945.9781492824","99.38 %","99.3800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.62 %","0.6200","100 %","0000010000"
"4/25/2020 6:29:32 AM","43945.9788433449","99.39 %","99.3900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.61 %","0.6100","100 %","0000010000"
"4/25/2020 6:30:32 AM","43945.9795378125","99.13 %","99.1300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.87 %","0.8700","100 %","0000010000"
"4/25/2020 6:31:32 AM","43945.9802322917","99.14 %","99.1400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.86 %","0.8600","100 %","0000010000"
"4/25/2020 6:32:32 AM","43945.9809269329","99.34 %","99.3400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.66 %","0.6600","100 %","0000010000"
"4/25/2020 6:33:32 AM","43945.9816214931","99.39 %","99.3900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.61 %","0.6100","100 %","0000010000"
"4/25/2020 6:34:32 AM","43945.9823157407","99.41 %","99.4100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.59 %","0.5900","100 %","0000010000"
"4/25/2020 6:35:32 AM","43945.9830100579","98.95 %","98.9500","0 %","0.0000","0.01 %","0.0100","0 %","0.0000","1.05 %","1.0500","100 %","0000010000"
"4/25/2020 6:36:32 AM","43945.9837045255","99.22 %","99.2200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.78 %","0.7800","100 %","0000010000"
"4/25/2020 6:37:32 AM","43945.9843990741","99.39 %","99.3900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.61 %","0.6100","100 %","0000010000"
"4/25/2020 6:38:32 AM","43945.9850936690","99.37 %","99.3700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.63 %","0.6300","100 %","0000010000"
"4/25/2020 6:39:32 AM","43945.9857880556","99.39 %","99.3900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.61 %","0.6100","100 %","0000010000"
"4/25/2020 6:40:32 AM","43945.9864826620","99.16 %","99.1600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.84 %","0.8400","100 %","0000010000"
"4/25/2020 6:41:32 AM","43945.9871767130","99.19 %","99.1900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.81 %","0.8100","100 %","0000010000"
"4/25/2020 6:42:32 AM","43945.9878714005","99.37 %","99.3700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.63 %","0.6300","100 %","0000010000"
"4/25/2020 6:43:32 AM","43945.9885658565","99.37 %","99.3700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.63 %","0.6300","100 %","0000010000"
"4/25/2020 6:44:32 AM","43945.9892604051","99.38 %","99.3800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.62 %","0.6200","100 %","0000010000"
"4/25/2020 6:45:32 AM","43945.9899544213","99.04 %","99.0400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.96 %","0.9600","100 %","0000010000"
"4/25/2020 6:46:32 AM","43945.9906490509","99.18 %","99.1800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.82 %","0.8200","100 %","0000010000"
"4/25/2020 6:47:32 AM","43945.9913435185","99.38 %","99.3800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.62 %","0.6200","100 %","0000010000"
"4/25/2020 6:48:32 AM","43945.9920381481","99.38 %","99.3800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.62 %","0.6200","100 %","0000010000"
"4/25/2020 6:49:32 AM","43945.9927324074","99.32 %","99.3200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.68 %","0.6800","100 %","0000010000"
"4/25/2020 6:50:32 AM","43945.9934267014","99.12 %","99.1200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.88 %","0.8800","100 %","0000010000"
"4/25/2020 6:51:32 AM","43945.9941212732","99.17 %","99.1700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.83 %","0.8300","100 %","0000010000"
"4/25/2020 6:52:32 AM","43945.9948159028","99.37 %","99.3700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.63 %","0.6300","100 %","0000010000"
"4/25/2020 6:53:32 AM","43945.9955103009","99.23 %","99.2300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.77 %","0.7700","100 %","0000010000"
"4/25/2020 6:54:32 AM","43945.9962045023","99.22 %","99.2200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.78 %","0.7800","100 %","0000010000"
"4/25/2020 6:55:27 AM","43945.9968425231","99.23 %","99.2300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.77 %","0.7700","100 %","0000010000"
"4/25/2020 6:56:32 AM","43945.9975933912","99.15 %","99.1500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.85 %","0.8500","100 %","0000010000"
"4/25/2020 6:57:32 AM","43945.9982879398","99.38 %","99.3800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.62 %","0.6200","100 %","0000010000"
"4/25/2020 6:58:32 AM","43945.9989825926","99.39 %","99.3900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.61 %","0.6100","100 %","0000010000"
"4/25/2020 6:59:32 AM","43945.9996766898","99.36 %","99.3600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.64 %","0.6400","100 %","0000010000"
"4/25/2020 7:00:32 AM","43946.0003715741","99.2 %","99.2000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.8 %","0.8000","100 %","0000010000"
"4/25/2020 7:01:32 AM","43946.0010655440","99.17 %","99.1700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.83 %","0.8300","100 %","0000010000"
"4/25/2020 7:02:32 AM","43946.0017603241","99.27 %","99.2700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.73 %","0.7300","100 %","0000010000"
"4/25/2020 7:03:32 AM","43946.0024548495","99.39 %","99.3900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.61 %","0.6100","100 %","0000010000"
"4/25/2020 7:04:32 AM","43946.0031493519","99.24 %","99.2400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.76 %","0.7600","100 %","0000010000"
"4/25/2020 7:05:32 AM","43946.0038434259","99.1 %","99.1000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.9 %","0.9000","100 %","0000010000"
"4/25/2020 7:06:32 AM","43946.0045378819","99.18 %","99.1800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.82 %","0.8200","100 %","0000010000"
"4/25/2020 7:07:32 AM","43946.0052325231","99.35 %","99.3500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.65 %","0.6500","100 %","0000010000"
"4/25/2020 7:08:32 AM","43946.0059268287","99.38 %","99.3800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.62 %","0.6200","100 %","0000010000"
"4/25/2020 7:09:32 AM","43946.0066211806","99.39 %","99.3900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.61 %","0.6100","100 %","0000010000"
"4/25/2020 7:10:32 AM","43946.0073156019","99.17 %","99.1700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.83 %","0.8300","100 %","0000010000"
"4/25/2020 7:11:32 AM","43946.0080106366","99.19 %","99.1900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.81 %","0.8100","100 %","0000010000"
"4/25/2020 7:12:32 AM","43946.0087046065","99.37 %","99.3700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.63 %","0.6300","100 %","0000010000"
"4/25/2020 7:13:32 AM","43946.0093992361","99.36 %","99.3600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.64 %","0.6400","100 %","0000010000"
"4/25/2020 7:14:32 AM","43946.0100937384","99.18 %","99.1800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.82 %","0.8200","100 %","0000010000"
"4/25/2020 7:15:32 AM","43946.0107878241","99.18 %","99.1800","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.82 %","0.8200","100 %","0000010000"
"4/25/2020 7:16:32 AM","43946.0114822569","99.17 %","99.1700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.83 %","0.8300","100 %","0000010000"
"4/25/2020 7:17:32 AM","43946.0121769213","99.34 %","99.3400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.66 %","0.6600","100 %","0000010000"
"4/25/2020 7:18:32 AM","43946.0128715046","99.46 %","99.4600","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.54 %","0.5400","100 %","0000010000"
"4/25/2020 7:19:32 AM","43946.0135657523","99.44 %","99.4400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.56 %","0.5600","100 %","0000010000"
"4/25/2020 7:20:32 AM","43946.0142601157","99.2 %","99.2000","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.8 %","0.8000","100 %","0000010000"
"4/25/2020 7:21:32 AM","43946.0149544907","99.23 %","99.2300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.77 %","0.7700","100 %","0000010000"
"4/25/2020 7:22:27 AM","43946.0155930671","99.43 %","99.4300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.57 %","0.5700","100 %","0000010000"
"4/25/2020 7:23:32 AM","43946.0163434722","99.43 %","99.4300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.57 %","0.5700","100 %","0000010000"
"4/25/2020 7:24:32 AM","43946.0170386921","99.29 %","99.2900","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.71 %","0.7100","100 %","0000010000"
"4/25/2020 7:25:32 AM","43946.0177322222","99.25 %","99.2500","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.75 %","0.7500","100 %","0000010000"
"4/25/2020 7:26:32 AM","43946.0184267708","99.22 %","99.2200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.78 %","0.7800","100 %","0000010000"
"4/25/2020 7:27:27 AM","43946.0190647338","99.37 %","99.3700","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.63 %","0.6300","100 %","0000010000"
"4/25/2020 7:28:32 AM","43946.0198157639","99.44 %","99.4400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.56 %","0.5600","100 %","0000010000"
"4/25/2020 7:29:32 AM","43946.0205101157","99.43 %","99.4300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.57 %","0.5700","100 %","0000010000"
"4/25/2020 7:30:32 AM","43946.0212045833","99.22 %","99.2200","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.78 %","0.7800","100 %","0000010000"
"4/25/2020 7:31:32 AM","43946.0218989236","99.23 %","99.2300","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.77 %","0.7700","100 %","0000010000"
"4/25/2020 7:32:32 AM","43946.0225935532","99.44 %","99.4400","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.56 %","0.5600","100 %","0000010000"
"4/25/2020 7:33:32 AM","43946.0232881019","99.31 %","99.3100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.69 %","0.6900","100 %","0000010000"
"4/25/2020 7:34:32 AM","43946.0239824306","99.41 %","99.4100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.59 %","0.5900","100 %","0000010000"
"4/25/2020 7:35:32 AM","43946.0246767593","99.21 %","99.2100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.79 %","0.7900","100 %","0000010000"
"4/25/2020 7:36:32 AM","43946.0253711806","99.21 %","99.2100","0 %","0.0000","0 %","0.0000","0 %","0.0000","0.79 %","0.7900","100 %","0000010000"
